,round,attendance,Capacity,inConstruction,rank,rank_opp,goal_diff,pts_l1m,pts_l2m,pts_l3m,pts_l4m,pts_l5m,pts_l6m,pts_l7m,pts_l8m,pts_l9m,pts_l10m,gs_l1m,gs_l2m,gs_l3m,gs_l4m,gs_l5m,gs_l6m,gs_l7m,gs_l8m,gs_l9m,gs_l10m,gd_l1m,gd_l2m,gd_l3m,gd_l4m,gd_l5m,gd_l6m,gd_l7m,gd_l8m,gd_l9m,gd_l10m,rank_diff,final_round,own_city,hour_dec,cloudcover_avg2h,tempC_avg2h,precip_sum2h,cloudcover_avg3h,tempC_avg3h,precip_sum3h,cloudcover_avg4h,tempC_avg4h,precip_sum4h,cloudcover_avg5h,tempC_avg5h,precip_sum5h,cloudcover_avg6h,tempC_avg6h,precip_sum6h,cloudcover_avg7h,tempC_avg7h,precip_sum7h,cloudcover_avg8h,tempC_avg8h,precip_sum8h,cloudcover_avg9h,tempC_avg9h,precip_sum9h,cloudcover_avg10h,tempC_avg10h,precip_sum10h,cloudcover_avg11h,tempC_avg11h,precip_sum11h,cloudcover_avg12h,tempC_avg12h,precip_sum12h,home_team_Arka Gdynia,home_team_Cracovia Kraków,home_team_GKS Bełchatów,home_team_Górnik Zabrze,home_team_Górnik Łęczna,home_team_Jagiellonia Białystok,home_team_Korona Kielce,home_team_Lech Poznań,home_team_Lechia Gdańsk,home_team_Legia Warszawa,home_team_Miedź Legnica,home_team_Piast Gliwice,home_team_Podbeskidzie Bielsko-Biała,home_team_Pogoń Szczecin,home_team_Raków Częstochowa,home_team_Ruch Chorzów,home_team_Sandecja Nowy Sącz,home_team_Termalica Nieciecza,home_team_Widzew Łódź,home_team_Wisła Kraków,home_team_Wisła Płock,home_team_Zagłębie Lubin,home_team_Zagłębie Sosnowiec,home_team_Zawisza Bydgoszcz,home_team_ŁKS Łódź,home_team_Śląsk Wrocław,away_team_Arka Gdynia,away_team_Cracovia Kraków,away_team_GKS Bełchatów,away_team_Górnik Zabrze,away_team_Górnik Łęczna,away_team_Jagiellonia Białystok,away_team_Korona Kielce,away_team_Lech Poznań,away_team_Lechia Gdańsk,away_team_Legia Warszawa,away_team_Miedź Legnica,away_team_Piast Gliwice,away_team_Podbeskidzie Bielsko-Biała,away_team_Pogoń Szczecin,away_team_Raków Częstochowa,away_team_Ruch Chorzów,away_team_Sandecja Nowy Sącz,away_team_Termalica Nieciecza,away_team_Widzew Łódź,away_team_Wisła Kraków,away_team_Wisła Płock,away_team_Zagłębie Lubin,away_team_Zagłębie Sosnowiec,away_team_Zawisza Bydgoszcz,away_team_ŁKS Łódź,away_team_Śląsk Wrocław,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
1282,20,3562,18027,0,4.0,14.0,3.0,3.0,6.0,7.0,7.0,7.0,8.0,8.0,9.0,12.0,15.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,8.0,10.0,1.0,2.0,2.0,0.0,-1.0,-1.0,-4.0,-4.0,-2.0,-1.0,10.0,0,1,15.5,100.0,5.0,0.0,100.0,5.0,0.0,100.0,5.0,0.0,100.0,5.0,0.0,100.0,5.0,0.0,100.0,5.0,0.0,100.0,5.0,0.0,100.0,4.89,0.0,100.0,4.8,0.0,98.64,4.73,0.0,96.25,4.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1283,20,7834,15016,0,3.0,10.0,15.0,1.0,4.0,7.0,10.0,13.0,13.0,16.0,16.0,19.0,22.0,2.0,6.0,8.0,11.0,12.5,15.0,17.0,20.0,20.0,23.5,0.0,3.0,4.0,7.0,9.5,9.0,12.0,10.0,12.75,14.0,7.0,0,1,18.0,95.0,1.5,0.0,91.0,1.67,0.0,87.0,2.0,0.0,86.2,2.2,0.0,87.17,2.33,0.0,89.0,2.57,0.0,90.38,2.62,0.0,91.44,2.67,0.0,92.3,2.6,0.0,92.64,2.55,0.0,92.58,2.42,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1284,20,21197,31103,0,2.0,1.0,19.0,3.0,6.0,7.0,10.0,13.0,16.0,16.0,19.0,20.0,21.0,2.0,4.0,6.0,7.0,8.0,11.0,11.0,14.0,16.0,17.0,2.0,3.0,3.0,4.0,5.0,7.0,6.0,8.0,8.0,8.0,-1.0,0,1,18.0,95.5,4.5,0.0,96.33,4.67,0.0,97.25,5.0,0.0,97.8,5.2,0.0,98.17,5.5,0.0,98.43,5.71,0.0,98.62,5.75,0.0,98.78,5.67,0.0,98.9,5.5,0.0,99.0,5.36,0.0,99.08,5.25,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1285,20,7225,9300,0,5.0,12.0,-1.0,1.0,4.0,4.0,7.0,10.0,11.0,14.0,15.0,15.0,15.0,1.0,3.0,3.0,6.0,9.0,9.0,10.0,12.0,12.0,13.0,0.0,1.0,-2.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,7.0,0,1,20.5,51.5,2.0,0.0,50.0,2.0,0.0,46.75,2.0,0.0,42.8,2.0,0.0,38.5,2.0,0.0,34.86,2.14,0.0,31.75,2.38,0.0,28.89,2.67,0.0,26.9,2.8,0.0,25.64,2.91,0.0,24.83,2.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1286,20,14562,41609,0,7.0,6.0,-2.0,3.0,6.0,9.0,11.5,15.0,16.0,19.0,20.0,20.0,21.0,1.0,3.0,4.0,6.0,9.0,10.0,11.0,13.0,15.0,16.0,1.0,3.0,4.0,6.0,8.0,8.0,9.0,9.0,6.0,6.0,-1.0,0,1,15.5,100.0,5.0,0.1,100.0,5.33,0.1,100.0,5.5,0.1,100.0,5.8,0.1,100.0,6.17,0.3,100.0,6.57,0.8,100.0,6.75,1.2,100.0,6.78,1.2,100.0,6.7,1.2,100.0,6.55,1.2,100.0,6.33,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1287,20,8325,8500,1,15.0,9.0,-5.0,3.0,6.0,7.0,8.0,8.0,9.0,9.0,10.0,11.0,12.0,3.0,7.0,8.0,10.0,10.0,11.0,11.0,12.0,14.0,15.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,-6.0,0,1,18.0,19.5,3.0,0.0,16.33,3.33,0.0,13.25,3.5,0.0,15.4,3.8,0.0,20.17,4.17,0.0,26.29,4.57,0.0,30.5,4.75,0.0,33.33,4.78,0.0,35.2,4.8,0.0,38.18,4.82,0.0,42.0,4.75,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1288,21,6497,33130,0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,8.0,9.0,9.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,9.0,9.0,9.0,-2.0,-4.0,-6.0,-7.0,-7.0,-5.0,-5.0,-2.0,-2.0,-3.0,-4.0,0,1,20.5,70.5,0.0,0.0,72.0,0.0,0.0,72.0,0.0,0.0,71.4,0.0,0.0,70.67,0.17,0.0,70.71,0.29,0.0,71.12,0.38,0.0,71.89,0.56,0.0,72.8,0.6,0.0,73.73,0.64,0.0,74.75,0.58,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1289,21,3734,7226,0,13.0,9.0,-9.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,8.0,9.0,1.0,3.0,4.0,5.0,5.0,6.0,7.0,7.0,10.0,11.0,-1.0,-2.0,-3.0,-3.0,-6.0,-8.0,-7.0,-7.0,-6.0,-6.0,-4.0,0,1,18.0,80.5,-3.0,0.0,80.0,-3.0,0.1,79.5,-3.0,0.2,78.8,-3.0,0.3,78.17,-2.83,0.3,77.43,-2.71,0.3,77.0,-2.62,0.3,76.78,-2.67,0.3,76.7,-2.7,0.4,76.55,-2.73,0.4,76.42,-2.75,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1290,21,3543,6962,1,14.0,15.0,-13.0,0.0,1.0,1.0,2.0,2.0,5.0,6.0,9.0,10.0,11.0,0.0,1.0,2.0,4.0,5.0,7.0,8.0,10.0,12.0,12.0,-2.0,-2.0,-5.0,-5.0,-6.0,-4.0,-4.0,-2.0,-2.0,-2.0,1.0,0,1,18.0,73.5,3.0,0.0,68.0,3.0,0.0,62.5,3.0,0.0,57.8,3.0,0.0,53.5,3.17,0.0,49.57,3.43,0.0,45.75,3.5,0.0,42.11,3.44,0.0,38.5,3.4,0.0,35.73,3.27,0.0,33.58,3.08,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1291,21,3782,16100,0,7.0,16.0,-2.0,0.0,3.0,3.0,6.0,9.0,9.0,9.0,10.0,11.0,12.0,0.0,2.0,2.0,4.0,6.0,7.0,7.0,7.0,7.0,8.0,-2.0,0.0,-2.0,0.0,1.0,-1.0,-3.0,-3.0,-3.0,-3.0,9.0,0,1,18.0,69.5,-1.0,0.0,69.67,-1.0,0.0,70.0,-0.75,0.0,70.0,-0.6,0.0,69.83,-0.5,0.0,69.43,-0.29,0.0,68.62,-0.12,0.0,67.67,-0.11,0.0,66.5,-0.1,0.0,66.0,-0.18,0.0,66.0,-0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1292,21,2679,4600,0,10.0,6.0,-5.0,1.0,1.0,2.0,5.0,5.0,5.0,8.0,8.0,9.0,10.0,0.0,0.0,1.0,3.0,6.0,6.0,7.0,7.0,7.0,8.0,0.0,-2.0,-2.0,0.0,-2.0,-4.0,-3.0,-4.0,-4.0,-4.0,-4.0,0,1,15.5,58.0,-2.0,0.0,58.0,-1.67,0.0,58.0,-1.5,0.0,57.8,-1.4,0.0,57.67,-1.5,0.0,57.43,-1.57,0.0,57.25,-1.62,0.0,57.11,-1.78,0.0,57.0,-1.9,0.0,57.36,-2.0,0.0,58.08,-2.08,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1293,21,7630,22386,0,12.0,3.0,-4.0,3.0,3.0,6.0,6.0,9.0,9.0,10.0,10.0,10.0,10.0,4.0,6.0,8.0,8.0,9.0,9.0,10.0,11.0,13.0,13.0,4.0,3.0,5.0,3.0,4.0,2.0,2.0,-1.0,-2.0,-5.0,-9.0,0,1,18.0,78.5,-3.0,0.0,78.0,-3.0,0.0,77.75,-3.0,0.0,77.8,-2.8,0.0,78.17,-2.67,0.0,78.57,-2.57,0.0,78.75,-2.5,0.0,78.78,-2.56,0.0,78.7,-2.6,0.0,78.91,-2.64,0.0,79.25,-2.67,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1294,21,9136,15550,0,11.0,2.0,-5.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,7.0,10.0,11.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,0.0,-1.0,-2.0,-4.0,-5.0,-4.0,-5.0,-4.0,-3.0,-3.0,-9.0,0,1,15.5,74.0,-2.0,0.1,73.67,-2.0,0.1,73.25,-1.75,0.1,73.2,-1.8,0.1,73.33,-1.83,0.1,73.43,-1.86,0.1,73.5,-2.0,0.1,73.56,-2.11,0.1,73.5,-2.2,0.1,73.45,-2.27,0.1,73.33,-2.33,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1295,21,7552,10037,0,1.0,5.0,12.0,1.0,2.0,2.0,5.0,8.0,11.0,14.0,14.0,15.0,18.0,1.0,3.0,5.0,8.0,12.5,15.0,17.0,17.0,19.0,20.0,0.0,0.0,-3.0,0.0,2.0,4.0,6.0,5.0,5.0,6.0,4.0,0,1,18.0,52.5,-2.0,0.0,52.0,-2.0,0.0,51.5,-2.0,0.0,52.0,-1.8,0.0,53.17,-1.67,0.0,54.57,-1.43,0.0,56.38,-1.38,0.0,58.56,-1.33,0.0,60.9,-1.3,0.0,62.0,-1.36,0.0,62.08,-1.42,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1296,22,13916,42771,0,14.0,10.0,-8.0,3.0,6.0,6.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,0.0,-3.0,-3.0,-4.0,-5.0,-4.0,0,1,20.5,12.5,1.0,0.0,14.67,1.33,0.0,20.75,1.75,0.0,28.4,2.2,0.1,36.67,2.67,0.2,42.57,3.14,0.3,46.88,3.5,0.3,50.11,3.89,0.3,51.7,4.1,0.3,52.09,4.18,0.3,51.58,4.17,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1297,22,9587,42105,0,13.0,16.0,-2.0,0.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,10.0,1.0,3.0,4.0,4.0,4.0,4.0,6.0,7.0,8.0,9.0,-2.0,0.0,1.0,0.0,-1.0,-4.0,-5.0,-7.0,-6.0,-6.0,3.0,0,1,18.0,92.5,1.0,0.0,85.0,1.33,0.0,77.5,1.5,0.0,71.0,1.8,0.0,64.83,2.0,0.0,59.0,2.14,0.0,55.12,2.25,0.0,52.56,2.22,0.0,50.9,2.2,0.0,49.09,2.09,0.0,47.08,1.92,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1298,22,5142,18027,0,3.0,11.0,6.0,3.0,6.0,9.0,11.5,13.0,13.0,13.0,14.0,14.0,15.0,1.0,3.0,6.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,1.0,3.0,4.0,5.0,5.0,3.0,2.0,2.0,-1.0,-1.0,8.0,0,1,18.0,100.0,3.0,-0.0,100.0,3.33,0.2,100.0,3.5,0.6,100.0,3.6,0.9,100.0,3.67,0.9,100.0,3.71,0.9,100.0,3.75,0.9,100.0,3.78,0.9,100.0,3.7,0.9,100.0,3.64,0.9,100.0,3.58,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1299,22,4251,7226,0,8.0,1.0,-7.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,7.0,8.0,11.0,3.0,4.0,6.0,7.0,8.0,8.0,9.0,10.0,10.0,13.0,2.0,1.0,0.0,-1.0,-1.0,-4.0,-6.0,-5.0,-5.0,-4.0,-7.0,0,1,15.5,100.0,3.5,0.5,100.0,3.67,0.5,100.0,3.75,0.5,100.0,3.6,0.5,100.0,3.5,0.5,100.0,3.29,0.6,100.0,3.12,0.7,100.0,2.89,0.7,100.0,2.7,0.7,98.82,2.55,0.7,96.75,2.42,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1300,22,25682,31103,0,2.0,9.0,21.0,3.0,4.0,7.0,10.0,11.0,14.0,17.0,20.0,20.0,23.0,3.0,4.0,6.0,8.0,10.0,11.0,12.0,15.0,15.0,18.0,2.0,2.0,4.0,5.0,5.0,6.0,7.0,9.0,8.0,10.0,7.0,0,1,18.0,73.0,4.5,0.0,69.67,5.0,0.0,66.5,5.25,0.0,65.0,5.6,0.0,64.33,5.83,0.0,64.14,6.0,0.0,63.88,6.0,0.0,63.56,5.89,0.0,63.2,5.7,0.0,64.18,5.45,0.0,66.08,5.17,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1301,22,7971,9300,0,5.0,7.0,-4.0,3.0,3.0,4.0,7.0,7.0,10.0,13.0,14.0,17.0,18.0,1.0,1.0,2.0,4.0,4.0,7.0,10.0,10.0,11.0,13.0,1.0,-3.0,-3.0,-2.0,-5.0,-2.0,-1.0,-1.0,0.0,0.0,2.0,0,1,18.0,100.0,3.0,-0.0,100.0,3.33,0.1,100.0,3.75,0.3,98.2,4.0,0.5,95.5,4.17,0.5,92.29,4.43,0.5,88.75,4.5,0.5,84.89,4.44,0.5,80.9,4.3,0.5,77.82,4.09,0.5,75.42,3.83,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1302,22,17148,41609,0,6.0,12.0,-2.0,0.0,3.0,6.0,9.0,12.0,15.0,18.0,19.0,22.0,23.0,0.0,2.0,3.0,5.0,6.0,8.0,11.0,12.0,13.0,15.0,-2.0,0.0,1.0,3.0,4.0,6.0,8.0,8.0,9.0,9.0,6.0,0,1,15.5,90.0,6.0,0.0,83.67,6.0,0.0,77.5,6.0,0.0,73.6,5.8,0.0,71.0,5.5,0.0,69.14,5.14,0.0,69.5,4.75,0.0,71.33,4.44,0.0,74.2,4.1,0.0,76.55,3.82,0.0,78.5,3.58,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1303,22,9106,15016,0,4.0,15.0,15.0,1.0,2.0,3.0,6.0,9.0,12.0,15.0,15.0,18.0,18.0,2.0,4.0,6.0,10.0,12.0,15.0,17.0,19.0,20.0,23.5,0.0,0.0,0.0,3.0,4.0,7.0,10.0,9.0,12.0,10.0,11.0,0,1,18.0,26.5,1.5,0.0,23.0,2.0,0.0,19.25,2.5,0.0,17.0,2.8,0.0,15.5,3.17,0.0,14.29,3.43,0.0,13.88,3.5,0.0,14.11,3.44,0.0,14.7,3.3,0.0,15.09,3.09,0.0,15.33,2.83,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1304,23,5164,10037,0,1.0,3.0,14.0,1.0,4.0,5.0,6.0,6.0,9.0,12.0,15.0,18.0,18.0,0.0,2.0,3.0,5.0,7.0,10.0,15.0,17.0,19.0,19.0,0.0,2.0,2.0,2.0,-1.0,2.0,4.0,6.0,8.0,7.0,2.0,0,1,20.5,100.0,0.0,0.1,100.0,0.0,0.1,100.0,0.25,0.1,100.0,0.4,0.1,100.0,0.5,0.1,100.0,0.71,0.1,100.0,0.88,0.1,100.0,1.0,0.1,100.0,1.1,0.1,100.0,1.27,0.3,100.0,1.42,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1305,23,5103,15550,0,14.0,8.0,-8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,7.0,2.0,3.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,8.0,-1.0,-3.0,-3.0,-4.0,-5.0,-7.0,-8.0,-7.0,-8.0,-7.0,-6.0,0,1,15.5,33.5,2.0,-0.0,46.67,2.0,-0.0,60.0,2.0,-0.0,68.0,2.0,-0.0,73.33,1.83,0.1,77.14,1.71,0.2,80.0,1.5,0.3,82.22,1.33,0.3,84.0,1.2,0.3,85.45,1.09,0.3,86.67,1.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1306,23,8100,22386,0,10.0,11.0,-8.0,0.0,1.0,4.0,4.0,7.0,7.0,10.0,10.0,11.0,11.0,0.0,2.0,6.0,8.0,10.0,10.0,11.0,11.0,12.0,13.0,-4.0,-4.0,0.0,-1.0,1.0,-1.0,0.0,-2.0,-2.0,-5.0,1.0,0,1,18.0,100.0,2.0,-0.0,100.0,2.0,0.6,100.0,2.0,1.7,100.0,2.2,2.5,100.0,2.33,2.5,100.0,2.43,2.5,100.0,2.5,2.5,100.0,2.44,2.7,100.0,2.4,3.0,100.0,2.27,3.2,100.0,2.17,3.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1307,23,9110,33130,0,12.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,5.0,5.0,9.0,-1.0,-2.0,-4.0,-6.0,-8.0,-9.0,-9.0,-7.0,-7.0,-4.0,-3.0,0,1,18.0,92.0,4.5,-0.0,93.67,4.67,-0.0,95.25,4.75,0.0,96.2,5.0,-0.0,96.83,5.17,-0.0,97.29,5.29,-0.0,97.38,5.38,-0.0,97.22,5.44,0.2,96.8,5.5,0.6,96.73,5.55,0.9,96.83,5.58,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1308,23,24563,24413,1,15.0,5.0,-6.0,0.0,3.0,4.0,7.0,10.0,11.0,12.0,12.0,13.0,13.0,0.0,4.0,4.0,7.0,12.0,13.0,14.0,14.0,15.0,15.0,-3.0,-1.0,-1.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,-10.0,0,1,18.0,100.0,7.0,0.0,100.0,7.0,0.2,100.0,7.0,0.7,100.0,7.0,1.1,100.0,7.17,1.1,100.0,7.29,1.1,100.0,7.25,1.1,100.0,7.22,1.1,100.0,7.1,1.1,100.0,6.91,1.1,100.0,6.67,1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1309,23,4595,4600,0,13.0,4.0,-9.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,5.0,8.0,8.0,2.0,2.0,2.0,2.0,3.0,5.0,8.0,8.0,9.0,9.0,-3.0,-4.0,-4.0,-6.0,-6.0,-4.0,-6.0,-8.0,-7.0,-8.0,-9.0,0,1,18.0,15.0,1.5,0.0,16.67,2.0,0.0,18.25,2.5,0.0,24.4,2.8,0.0,32.67,3.0,0.0,42.29,3.14,0.0,48.75,3.12,0.0,53.22,3.11,0.0,56.2,3.0,0.1,59.18,2.82,0.2,62.08,2.67,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
